run,unit_type,segment_idx,token_idx,text,start_ms,end_ms,dur_ms,start_in_silence,end_in_silence,overlap_ms,max_overlap_ms,n_regions_hit,first_region_id,first_region_type,first_region_start_ms,first_region_end_ms,overlap_any,overlap_gt_threshold
baseline,word,147,10,.,256220,256440,220,True,False,210,210,1,33,short_silence,255683,256430,True,False
baseline,word,152,3, may,271300,271510,210,True,True,210,210,1,37,short_silence,270324,271811,True,False
baseline,word,131,3, validation,203770,204040,270,True,False,202,202,1,29,short_silence,203086,203972,True,False
baseline,word,148,10,.,259220,259430,210,False,True,202,202,1,34,short_silence,259228,260225,True,False
baseline,word,10,9, inputs,82090,82290,200,True,True,200,200,1,8,long_silence,69954,89954,True,False
baseline,word,11,5, from,83860,84060,200,True,True,200,200,1,8,long_silence,69954,89954,True,False
baseline,word,11,7,utable,84220,84420,200,True,True,200,200,1,8,long_silence,69954,89954,True,False
baseline,word,13,9, inputs,88090,88290,200,True,True,200,200,1,8,long_silence,69954,89954,True,False
baseline,word,35,9, inputs,110090,110290,200,True,True,200,200,1,9,long_silence,91742,111742,True,False
baseline,word,155,4, line,282340,282540,200,True,True,200,200,1,40,short_silence,281631,282720,True,False
baseline,word,11,10,.,85240,85430,190,True,True,190,190,1,8,long_silence,69954,89954,True,False
baseline,word,6,0, Agent,62530,62770,240,True,False,182,182,1,6,short_silence,61989,62712,True,False
baseline,word,154,0, This,278530,278710,180,True,True,180,180,1,39,short_silence,278000,279158,True,False
baseline,word,155,2, add,281740,281920,180,True,True,180,180,1,40,short_silence,281631,282720,True,False
baseline,word,8,7, rep,76280,76450,170,True,True,170,170,1,8,long_silence,69954,89954,True,False
baseline,word,10,2,based,80630,80790,160,True,True,160,160,1,8,long_silence,69954,89954,True,False
baseline,word,11,0, Agent,82530,82690,160,True,True,160,160,1,8,long_silence,69954,89954,True,False
baseline,word,12,3, validation,85610,85770,160,True,True,160,160,1,8,long_silence,69954,89954,True,False
baseline,word,13,2,based,86630,86790,160,True,True,160,160,1,8,long_silence,69954,89954,True,False
baseline,word,14,2,based,88630,88790,160,True,True,160,160,1,8,long_silence,69954,89954,True,False
baseline,word,18,3, validation,92610,92770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,19,4, validation,93610,93770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,21,3, validation,94610,94770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,22,3, validation,95610,95770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,23,4, validation,96610,96770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,24,3, validation,97610,97770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,25,3, validation,98610,98770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,26,3, validation,99610,99770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,27,4, validation,100610,100770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,28,3, validation,101610,101770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,29,3, validation,102610,102770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,30,3, validation,103610,103770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,31,3, validation,104610,104770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,32,4, validation,105610,105770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,33,3, validation,106610,106770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,34,3, validation,107610,107770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,35,2,based,108630,108790,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,36,4, validation,110610,110770,160,True,True,160,160,1,9,long_silence,91742,111742,True,False
baseline,word,40,3, validation,114610,114770,160,True,True,160,160,1,10,short_silence,114494,115138,True,False
baseline,word,44,3, validation,118610,118770,160,True,True,160,160,1,11,short_silence,118017,119077,True,False
baseline,word,48,3, validation,122610,122770,160,True,True,160,160,1,12,short_silence,121724,122796,True,False
baseline,word,54,3, validation,128610,128770,160,True,True,160,160,1,14,short_silence,128580,129699,True,False
baseline,word,58,3, validation,132610,132770,160,True,True,160,160,1,15,short_silence,132242,133169,True,False
baseline,word,62,4, validation,136610,136770,160,True,True,160,160,1,16,short_silence,136153,137577,True,False
baseline,word,66,3, validation,140610,140770,160,True,True,160,160,1,17,short_silence,140537,141832,True,False
baseline,word,67,3, validation,141610,141770,160,True,True,160,160,1,17,short_silence,140537,141832,True,False
baseline,word,69,3, validation,143610,143770,160,True,True,160,160,1,18,short_silence,143596,144397,True,False
baseline,word,73,3, validation,147610,147770,160,True,True,160,160,1,19,short_silence,146904,148134,True,False
baseline,word,76,3, validation,150610,150770,160,True,True,160,160,1,20,short_silence,150537,151110,True,False
baseline,word,79,3, validation,153610,153770,160,True,True,160,160,1,21,short_silence,153432,154689,True,False
baseline,word,83,3, validation,157610,157770,160,True,True,160,160,1,22,short_silence,157383,158304,True,False
baseline,word,87,3, validation,161610,161770,160,True,True,160,160,1,23,short_silence,161242,162315,True,False
baseline,word,91,3, validation,165610,165770,160,True,True,160,160,1,24,short_silence,165380,166230,True,False
baseline,word,95,3, validation,169610,169770,160,True,True,160,160,1,25,short_silence,168924,169880,True,False
baseline,word,99,3, validation,173610,173770,160,True,True,160,160,1,26,short_silence,172840,173814,True,False
baseline,word,103,4, validation,177610,177770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,104,3, validation,178610,178770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,105,3, validation,179610,179770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,106,3, validation,180610,180770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,107,3, validation,181610,181770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,108,3, validation,182610,182770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,109,3, validation,183610,183770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,110,3, validation,184610,184770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,111,3, validation,185610,185770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,112,3, validation,186610,186770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,113,3, validation,187610,187770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,115,3, validation,188610,188770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,116,3, validation,189610,189770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,117,3, validation,190610,190770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,118,3, validation,191610,191770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,119,4, validation,192610,192770,160,True,True,160,160,1,27,long_silence,176775,196775,True,False
baseline,word,144,2,based,216630,216790,160,True,True,160,160,1,30,long_silence,207060,227060,True,False
baseline,word,153,10, audio,277760,278160,400,False,True,160,160,1,39,short_silence,278000,279158,True,False
baseline,word,3,6, occasionally,32210,32720,510,True,False,152,152,1,3,short_silence,31776,32362,True,False
baseline,word,121,2,based,193620,193770,150,True,True,150,150,1,27,long_silence,176775,196775,True,False
baseline,word,122,2,based,194620,194770,150,True,True,150,150,1,27,long_silence,176775,196775,True,False
baseline,word,123,2,based,195620,195770,150,True,True,150,150,1,27,long_silence,176775,196775,True,False
baseline,word,124,2,based,196620,196770,150,True,True,150,150,1,27,long_silence,176775,196775,True,False
baseline,word,127,2,based,199620,199770,150,True,True,150,150,1,28,short_silence,199085,200578,True,False
baseline,word,131,2,based,203620,203770,150,True,True,150,150,1,29,short_silence,203086,203972,True,False
baseline,word,135,2,based,207620,207770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,136,2,based,208620,208770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,137,2,based,209620,209770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,138,2,based,210620,210770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,139,2,based,211620,211770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,140,2,based,212620,212770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,141,2,based,213620,213770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,142,2,based,214620,214770,150,True,True,150,150,1,30,long_silence,207060,227060,True,False
baseline,word,149,0, Whis,259530,259680,150,True,True,150,150,1,34,short_silence,259228,260225,True,False
baseline,word,2,8, dart,29340,29480,140,True,True,140,140,1,2,short_silence,28581,29663,True,False
baseline,word,8,1, Agent,73530,73670,140,True,True,140,140,1,8,long_silence,69954,89954,True,False
baseline,word,155,5, with,282580,282740,160,True,False,140,140,1,40,short_silence,281631,282720,True,False
baseline,word,147,8, different,255230,255820,590,False,True,137,137,1,33,short_silence,255683,256430,True,False
baseline,word,14,8, synthetic,89820,90090,270,True,False,134,134,1,8,long_silence,69954,89954,True,False
baseline,word,37,3, validation,111610,111770,160,True,False,132,132,1,9,long_silence,91742,111742,True,False
baseline,word,10,5, from,81380,81510,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,10,7,utable,81610,81740,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,10,10,.,82290,82420,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,12,8, synthetic,86100,86230,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,13,5, from,87380,87510,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,13,7,utable,87610,87740,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,13,10,.,88290,88420,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,14,5, from,89380,89510,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,14,7,utable,89610,89740,130,True,True,130,130,1,8,long_silence,69954,89954,True,False
baseline,word,17,8, synthetic,92100,92230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,18,8, synthetic,93100,93230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,19,9, synthetic,94100,94230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,21,8, synthetic,95100,95230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,22,8, synthetic,96100,96230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,23,9, synthetic,97100,97230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,24,8, synthetic,98100,98230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,25,8, synthetic,99100,99230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,26,8, synthetic,100100,100230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,27,9, synthetic,101100,101230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,28,8, synthetic,102100,102230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,29,8, synthetic,103100,103230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,30,8, synthetic,104100,104230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,31,8, synthetic,105100,105230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,32,9, synthetic,106100,106230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,33,8, synthetic,107100,107230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,34,8, synthetic,108100,108230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,35,5, from,109380,109510,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,35,7,utable,109610,109740,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,35,10,.,110290,110420,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,36,9, synthetic,111100,111230,130,True,True,130,130,1,9,long_silence,91742,111742,True,False
baseline,word,43,8, synthetic,118100,118230,130,True,True,130,130,1,11,short_silence,118017,119077,True,False
baseline,word,47,8, synthetic,122100,122230,130,True,True,130,130,1,12,short_silence,121724,122796,True,False
baseline,word,50,8, synthetic,125100,125230,130,True,True,130,130,1,13,short_silence,124665,125713,True,False
baseline,word,54,8, synthetic,129100,129230,130,True,True,130,130,1,14,short_silence,128580,129699,True,False
baseline,word,62,9, synthetic,137100,137230,130,True,True,130,130,1,16,short_silence,136153,137577,True,False
baseline,word,66,8, synthetic,141100,141230,130,True,True,130,130,1,17,short_silence,140537,141832,True,False
baseline,word,69,8, synthetic,144100,144230,130,True,True,130,130,1,18,short_silence,143596,144397,True,False
baseline,word,72,8, synthetic,147100,147230,130,True,True,130,130,1,19,short_silence,146904,148134,True,False
baseline,word,79,8, synthetic,154100,154230,130,True,True,130,130,1,21,short_silence,153432,154689,True,False
baseline,word,83,8, synthetic,158100,158230,130,True,True,130,130,1,22,short_silence,157383,158304,True,False
baseline,word,87,8, synthetic,162100,162230,130,True,True,130,130,1,23,short_silence,161242,162315,True,False
baseline,word,91,8, synthetic,166100,166230,130,True,True,130,130,1,24,short_silence,165380,166230,True,False
baseline,word,94,9, synthetic,169100,169230,130,True,True,130,130,1,25,short_silence,168924,169880,True,False
baseline,word,98,9, synthetic,173100,173230,130,True,True,130,130,1,26,short_silence,172840,173814,True,False
baseline,word,102,8, synthetic,177100,177230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,103,9, synthetic,178100,178230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,104,8, synthetic,179100,179230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,105,8, synthetic,180100,180230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,106,8, synthetic,181100,181230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,107,8, synthetic,182100,182230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,108,8, synthetic,183100,183230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,109,8, synthetic,184100,184230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,110,8, synthetic,185100,185230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,111,8, synthetic,186100,186230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,112,8, synthetic,187100,187230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,113,8, synthetic,188100,188230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,115,8, synthetic,189100,189230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,116,8, synthetic,190100,190230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,117,8, synthetic,191100,191230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,118,8, synthetic,192100,192230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,119,9, synthetic,193100,193230,130,True,True,130,130,1,27,long_silence,176775,196775,True,False
baseline,word,144,5,.,217310,217440,130,True,True,130,130,1,30,long_silence,207060,227060,True,False
baseline,word,149,1,per,259680,259810,130,True,True,130,130,1,34,short_silence,259228,260225,True,False
baseline,word,151,1, we,266680,266810,130,True,True,130,130,1,36,short_silence,266638,268002,True,False
baseline,word,2,5, over,28350,28710,360,False,True,129,129,1,2,short_silence,28581,29663,True,False
baseline,word,11,6, rep,84060,84180,120,True,True,120,120,1,8,long_silence,69954,89954,True,False
baseline,word,150,1,per,262760,262990,230,False,True,118,118,1,35,short_silence,262872,263921,True,False
baseline,word,4,8, quality,58290,58400,110,True,True,110,110,1,5,short_silence,58202,58761,True,False
baseline,word,121,5,.,194330,194440,110,True,True,110,110,1,27,long_silence,176775,196775,True,False
baseline,word,122,5,.,195330,195440,110,True,True,110,110,1,27,long_silence,176775,196775,True,False
baseline,word,123,5,.,196330,196440,110,True,True,110,110,1,27,long_silence,176775,196775,True,False
baseline,word,126,5,.,199330,199440,110,True,True,110,110,1,28,short_silence,199085,200578,True,False
baseline,word,127,5,.,200330,200440,110,True,True,110,110,1,28,short_silence,199085,200578,True,False
baseline,word,130,5,.,203330,203440,110,True,True,110,110,1,29,short_silence,203086,203972,True,False
baseline,word,134,5,.,207330,207440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,135,5,.,208330,208440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,136,5,.,209330,209440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,137,5,.,210330,210440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,138,5,.,211330,211440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,139,5,.,212330,212440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,140,5,.,213330,213440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,141,5,.,214330,214440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,142,5,.,215330,215440,110,True,True,110,110,1,30,long_silence,207060,227060,True,False
baseline,word,155,1, we,281620,281740,120,False,True,109,109,1,40,short_silence,281631,282720,True,False
baseline,word,157,1,per,287760,287990,230,False,True,108,108,1,42,short_silence,287882,288948,True,False
baseline,word,50,3, validation,124610,124770,160,False,True,105,105,1,13,short_silence,124665,125713,True,False
baseline,word,51,3, validation,125610,125770,160,True,False,103,103,1,13,short_silence,124665,125713,True,False
baseline,word,158,0, Agent,291530,291780,250,False,True,103,103,1,43,short_silence,291677,292692,True,False
baseline,word,12,9, inputs,86240,86340,100,True,True,100,100,1,8,long_silence,69954,89954,True,False
baseline,word,12,10,.,86340,86440,100,True,True,100,100,1,8,long_silence,69954,89954,True,False
baseline,word,17,9, inputs,92240,92340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,17,10,.,92340,92440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,18,9, inputs,93240,93340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,18,10,.,93340,93440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,19,10, inputs,94240,94340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,19,11,.,94340,94440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,21,9, inputs,95240,95340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,21,10,.,95340,95440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,22,9, inputs,96240,96340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,22,10,.,96340,96440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,23,10, inputs,97240,97340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,23,11,.,97340,97440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,24,9, inputs,98240,98340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,24,10,.,98340,98440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,25,9, inputs,99240,99340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,25,10,.,99340,99440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,26,9, inputs,100240,100340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,26,10,.,100340,100440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,27,10, inputs,101240,101340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,27,11,.,101340,101440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,28,9, inputs,102240,102340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,28,10,.,102340,102440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,29,9, inputs,103240,103340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,29,10,.,103340,103440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,30,9, inputs,104240,104340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,30,10,.,104340,104440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,31,9, inputs,105240,105340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,31,10,.,105340,105440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,32,10, inputs,106240,106340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,32,11,.,106340,106440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,33,9, inputs,107240,107340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,33,10,.,107340,107440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,34,9, inputs,108240,108340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,34,10,.,108340,108440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,36,10, inputs,111240,111340,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,36,11,.,111340,111440,100,True,True,100,100,1,9,long_silence,91742,111742,True,False
baseline,word,43,9, inputs,118240,118340,100,True,True,100,100,1,11,short_silence,118017,119077,True,False
baseline,word,43,10,.,118340,118440,100,True,True,100,100,1,11,short_silence,118017,119077,True,False
baseline,word,47,9, inputs,122240,122340,100,True,True,100,100,1,12,short_silence,121724,122796,True,False
baseline,word,47,10,.,122340,122440,100,True,True,100,100,1,12,short_silence,121724,122796,True,False
baseline,word,50,9, inputs,125240,125340,100,True,True,100,100,1,13,short_silence,124665,125713,True,False
baseline,word,50,10,.,125340,125440,100,True,True,100,100,1,13,short_silence,124665,125713,True,False
baseline,word,54,9, inputs,129240,129340,100,True,True,100,100,1,14,short_silence,128580,129699,True,False
baseline,word,54,10,.,129340,129440,100,True,True,100,100,1,14,short_silence,128580,129699,True,False
baseline,word,57,10,.,132340,132440,100,True,True,100,100,1,15,short_silence,132242,133169,True,False
baseline,word,61,9, inputs,136240,136340,100,True,True,100,100,1,16,short_silence,136153,137577,True,False
baseline,word,61,10,.,136340,136440,100,True,True,100,100,1,16,short_silence,136153,137577,True,False
baseline,word,62,10, inputs,137240,137340,100,True,True,100,100,1,16,short_silence,136153,137577,True,False
baseline,word,62,11,.,137340,137440,100,True,True,100,100,1,16,short_silence,136153,137577,True,False
baseline,word,66,9, inputs,141240,141340,100,True,True,100,100,1,17,short_silence,140537,141832,True,False
baseline,word,66,10,.,141340,141440,100,True,True,100,100,1,17,short_silence,140537,141832,True,False
baseline,word,69,9, inputs,144240,144340,100,True,True,100,100,1,18,short_silence,143596,144397,True,False
baseline,word,72,9, inputs,147240,147340,100,True,True,100,100,1,19,short_silence,146904,148134,True,False
baseline,word,72,10,.,147340,147440,100,True,True,100,100,1,19,short_silence,146904,148134,True,False
baseline,word,79,9, inputs,154240,154340,100,True,True,100,100,1,21,short_silence,153432,154689,True,False
baseline,word,79,10,.,154340,154440,100,True,True,100,100,1,21,short_silence,153432,154689,True,False
baseline,word,86,10,.,161340,161440,100,True,True,100,100,1,23,short_silence,161242,162315,True,False
baseline,word,94,10, inputs,169240,169340,100,True,True,100,100,1,25,short_silence,168924,169880,True,False
baseline,word,94,11,.,169340,169440,100,True,True,100,100,1,25,short_silence,168924,169880,True,False
baseline,word,98,10, inputs,173240,173340,100,True,True,100,100,1,26,short_silence,172840,173814,True,False
baseline,word,98,11,.,173340,173440,100,True,True,100,100,1,26,short_silence,172840,173814,True,False
baseline,word,102,9, inputs,177240,177340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,102,10,.,177340,177440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,103,10, inputs,178240,178340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,103,11,.,178340,178440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,104,9, inputs,179240,179340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,104,10,.,179340,179440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,105,9, inputs,180240,180340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,105,10,.,180340,180440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,106,9, inputs,181240,181340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,106,10,.,181340,181440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,107,9, inputs,182240,182340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,107,10,.,182340,182440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,108,9, inputs,183240,183340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,108,10,.,183340,183440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,109,9, inputs,184240,184340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,109,10,.,184340,184440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,110,9, inputs,185240,185340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,110,10,.,185340,185440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,111,9, inputs,186240,186340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,111,10,.,186340,186440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,112,9, inputs,187240,187340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,112,10,.,187340,187440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,113,9, inputs,188240,188340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,113,10,.,188340,188440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,115,9, inputs,189240,189340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,115,10,.,189340,189440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,116,9, inputs,190240,190340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,116,10,.,190340,190440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,117,9, inputs,191240,191340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,117,10,.,191340,191440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,118,9, inputs,192240,192340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,118,10,.,192340,192440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,119,10, inputs,193240,193340,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,119,11,.,193340,193440,100,True,True,100,100,1,27,long_silence,176775,196775,True,False
baseline,word,154,1, is,278710,278810,100,True,True,100,100,1,39,short_silence,278000,279158,True,False
baseline,word,57,9, inputs,132240,132340,100,False,True,98,98,1,15,short_silence,132242,133169,True,False
baseline,word,86,9, inputs,161240,161340,100,False,True,98,98,1,23,short_silence,161242,162315,True,False
baseline,word,10,6, rep,81510,81600,90,True,True,90,90,1,8,long_silence,69954,89954,True,False
baseline,word,12,7,utable,86010,86100,90,True,True,90,90,1,8,long_silence,69954,89954,True,False
baseline,word,13,6, rep,87510,87600,90,True,True,90,90,1,8,long_silence,69954,89954,True,False
baseline,word,14,6, rep,89510,89600,90,True,True,90,90,1,8,long_silence,69954,89954,True,False
baseline,word,17,7,utable,92010,92100,90,True,True,90,90,1,9,long_silence,91742,111742,True,False
